name,review
JOFA Meepok,"Really one of the best meepok I've tried. The meepok noodles itself is not overcooked or undercooked it's like just nice. The chilli is spicy but it's really shiok. I love the fishball though, doesnt have that fishy smell or taste and its bouncy and salty. Overall it's really good. But it's like normal meepok la but the texture of the noodle is better than normal!! Should really try it. I tried going to the store and dine in and also ordered delivery. I usually hate delivery food cause dabao food is always not that nice. But this meepok still taste good even its dabao. Love it.  Also tried their prawn paste soup. There's nothing special about it though. The meepok is still like the main lead."
JOFA Meepok,"Overrated! Came across influencer’s stories on Instagram. Decided to travel all the way there just to try it out. JOFA meepok with meepok SOLD OUT. Prawn paste taste like fish cake. Portion was stingy even noodles, seafood doesn’t taste fresh. Overpriced. Also experienced excessive thirst after drinking their soup."
JOFA Meepok,"Very simple, unassuming bowl of meepok which i thoroughly enjoyed. Ingredients were fresh and generous, soup is flavourful. Will definitely be back again. :)"
JOFA Meepok,Came across this store around the area where I stay & decided to give it a try. Noodles are cooked well and has a springy texture to it. The chilli was mixed well with the noodles as well. Ingredients were value for money. Will definitely come back for more!
JOFA Meepok,"The meepok is well cooked, especially love the unique texture of the noodles. The prawn paste has a very nice bite to it. Would definitely visit again!"
Numb Restaurant,"This Chinese restaurant is a hidden gem! The modern Sichuan style cuisine delights with bold flavors and generous portions. The ambiance is delightful, offering a pleasant dining experience. Highly recommended for anyone craving an authentic taste of China in a charming setting."
Numb Restaurant,The food is yummy especially the mashed pepper with century egg and eggplant. It's ladies' night on Thursday. Order a main dish and the lady gets a complimentary beer or wine. I got the Asahi.
Numb Restaurant,The food is really delicious and environment is comforting. Let have a dinner and drink after the works with friend. Highly worth for recommended to all especially Sichuan dishes lover.
Numb Restaurant,"The meat of the roast duck was so tender and juicy, I highly recommend it. There was also a less spicy option which you can go for if you are a non-spicy eater. The chicken is also so so good. The place was fully packed on a Friday night!"
Numb Restaurant,"Taste of food is very good , however, portions for some dishes were rather small though ...resto can consider giving Regular/Large option for all dishes instead of selected few. The prices of vege dishes are quite ex in my opinion, given the sad quantity served. Their supposedly private room , not that private as the ""doors"" are not doors; the private area is separated from the main dining area with a curtain, so people sitting outside can hear conversations being held in the private dining room. Service staff are accommodating and polite."
YAO YAO Sauerkraut Fish,Super fantastic fish! You must really give this a try if you enjoy 酸菜鱼! The red bean cold jelly dessert is extraordinary..love the bursting flavours of tea and red bean! The service staff here are also very friendly and welcoming especially Edmund! Thank you for this wonderful experience! :smiling_face_with_smiling_eyes:
YAO YAO Sauerkraut Fish,"The signature sauerkraut fish was average, soup lacked spicy numb flavour, kind of sour. Dessert (Rainbow Cold Jelly) and Glutinous rice roll were good. Thumbs up for that."
YAO YAO Sauerkraut Fish,Nice food and good service! Perfect rice:cooked_rice: Hope they will have bigger table to serve more people in one group.
YAO YAO Sauerkraut Fish,"Visited this newly opened Sauerkraut Fish in Vivo City recently. Understand that it has over 60 outlets in China and is an award-winning Sauerkraut Fish one-of-its-kind concept that serves both suan cai yu and Peking Duck under one roof.  We tried their Signature YAO YAO Sauerkraut Fish which is cooked with super tender sliced California White Seabass alongside sauerkraut that has been fermented for 24 days.  Overall the food here is nice and I really like the cyan-coloured theme decor and their cute Mer-bear mascot!  From 7 – 9 August, you can enjoy 58% off Yao Yao Sauerkraut Fish for 2 persons ($20.20, U.P. $48) when you dine in to celebrate their opening and Singapore’s 58th birthday!"
YAO YAO Sauerkraut Fish,Service was good but the fish needs to be placed over a stove or something as people eat. It was already served lukewarm. got cold super quickly and became virtually inedible….
The Flying Pan,"Located inside a kopitiam at block 703, Hougang. A half-stall, offering a limited variety of grill items. Understandably, because the stall is only manned by a lady and a gentleman. Their item prices are ""unbelievable"" ... Chicken Chop, Pork Chop, Chicken Cutlet at only $5.50 ... includes 3 side dishes of your choice. Ribeye Steak is at $7.50 + 3 sides. Check out their FaceBook to know their opening or closed status, as they do not have a fixed schedule. Advised to go earlier, as the Q can be long, waiting time of more than half an hour. As we were hungry .. I only remembered to take photos after 2 mouthfuls ... hahaha ... pardon the ""untidy"" 2 photos ...."
The Flying Pan,"A small half stall that I missed the first walk through and thought maybe there's another coffee shop in the same block. Some popular stalls here, so seats are at a premium. Came 11.45 and only one sharing table left. One harried guy manning the stall, to cook and man the register, so prepare to wait a bit. Was the food worth waiting for? Good quality, good quantity, at a price point that feels 20 years ago! Portions feel smaller than the pix I've seen, sides fairly plain, so maybe they've cut some corners. Still, where else can you get a steak for the price of a Big Mac meal? Will come back to try the other dishes."
The Flying Pan,Really good price and you can choose 3 sides of your choice. Went on a Saturday evening and they are sold out at 730pm. 2 chicken wings for $2.50 and the stall offered 3 instead because the wings were small that day. Small gesture but appreciate it.
The Flying Pan,"Long que during peak dining hours, large portions for the low price. Plenty of side dishes to choose from but they do run out fast. The food was ok but was drenched in black pepper sauce. Overall pleasant experience."
The Flying Pan,"A hidden jem at Hougang Ave 2 coffee shop.  Its opening time is 11.30 am  When I was there at 11.30 am, there was already a queue forming.  I ordered: Chicken Chop with fries, mac & cheese, and baked beans Chicken Chop with aglio pasta, coleslaw, and mashed potatoes Pork Chop with aglio pasta, coleslaw and mashed  The taste and quality were above average with good side portions - all for $5.50 each -  it was well worth the money.  Two thumbs up :thumbs_up: :thumbs_up:"
Yakiniku Hero,"Will be back for more! Good quality and wide selection of beef cuts, chicken is also nice and tender. Chilli and sauses for the grill meats are perfect, not overly salty. Owner/staff are friendly, offered good recommendation and sincere service :clapping_hands: We order another set and end up over eating.. that how much we enjoy it :smiling_face:"
Yakiniku Hero,"Nice setting for a kopitiam. Plenty of ventilation, sometimes wind so strong the fire keeps getting extinguished. Ordered several diff cuts of pork and beef. The star is the karubi imo. $5.80 per 100gm is quite value for money. Meat is tender and has a nice fat to meat ratio. The pork jowl has this slight sour taste which i suspect might be freshness compromised. Staff was very apologetic and nice enough to refund us even though we say no need. Overall a pleasant experience which i will probably return in future!"
Yakiniku Hero,"Excellent place for grilled meat. Affordable and value for money. All cuts were juicy and tender. The boss also super friendly and nice guy.  Since open air, after grilling clothes wont smelly.  Came because of Mikey Chens vlog. He wasnt wrong!  Highly recommended!!"
Yakiniku Hero,The star of the show are the beef cuts. Karobi and skirt steak are nicely marinated. Don’t go for the miso soup rice set though - you get food served in paper trays that are devoid of taste.
Yakiniku Hero,"First time here on our usual Saturdays outings, n we loved it. Friendly bros at the stall, as usual we ordered what we love, enough to fill our tummy 70%. 3 meat n one veg n rice set was good enough. We are small eaters so we ate slowly n savour the well seasoned meats, pork jowl was slightly tough, premium karubi was great (4 piece), can’t remember the other dish name but it was beef n ok too. Damage was $43.00 for two. Can’t be happier. If you are around in Bedok. Recommended to try (meat eaters please haha)"
Eightisfy Western,Say first- was contemplating to give 4 or 5 stars. But gave 5 stars anyway.  classic chicken chop (no sauce): $7.30 with huge amount of fries. beans and coleslaw. chicken grilled decently (maybe a bit dry). 8/10. worth so u can get this  pork lard carbonara: $8. me myself dont like to eat carbonara in general. I am quite biased. but i think i didnt get amazed by the carbonara too much. Its alright one. 7/10. but adding pork lard is quite interesting.
Eightisfy Western,"Tried this western food stall located in the coffeeshop located inside the bukit merah industrial area.  Place is pretty accessible, it’s just a 5 mins walk from the nearest bus stop at the main road. Reached the place pretty late and there was barely anyone except a handful of diners. Apart from the western food stall that there a few more other stalls that were operating.  Other than the standard western fare, they also sell pasta. Prices for the food starts from SGD$7 onward.  I ordered the classic chicken chop (no sauce) which was SGD$7.30. I didn’t had to wait long before my food was ready. The chicken chop came with sides of fries, coleslaw and baked beans.  Chicken was nicely grilled,it has that charred taste to it. They were very generous with the portion of the side dishes, huge portion of fries that I almost couldn’t finish.  Overall, the food was decent and their pasta seems pretty decent as well. I wouldn’t mind giving it a try the next time round I happen to come here again for dinner."
Eightisfy Western,"This place definitely deserves more recognition!! This has got to be my favourite hidden western gem located in an industrial canteen. Came here twice and left thinking what to eat for my next visit :face_with_tears_of_joy: Pro tip: if you come on a weekday evening and the chef offers you their special : YOU MUST TRY IT!!  I was fortunate to have the chef‘s special tomato beef meatballs with Nonya style bread and the truffle gnocchi. Cmon man! Where can you find such restaurant grade quality food in a food court?? The meatballs were juicy n the sauce had a perfect balance of tomato n garlicky aroma. The truffle gnocchi? I thought I was at an Italian restaurant because it tasted so fresh n good! (Hand-made btw)  We also had their grilled fish which was delicious too. All in just over $30/-. Super worth it!!  Did some googling and found that the humble chef owner used to work at a renowned Italian restaurant ( explains the superb quality of the food!! )  Must try for sure!! I rarely write reviews but this place definitely deserves more recognition man! I previously had the carbonara and pork chop and those 2 blew my mind too. ( both under $10 each ).  By the way, I know I sound super enthu but I’m not sponsored to write this. I’m only doing it because it’s so damn good and want more people to try it!!"
Eightisfy Western,"Been frequenting Eightisfy Western @eightisfywestern for their old-school Western fare! Generous portions at affordable prices - what more could one ask for? ⁣ Their Garlic Chicken Chop hits all the right notes for BB. The slab of chicken was well seasoned and relatively fork-tender, but the MVP is the brown sauce with its savoury & garlicky oomph. The fixed sides of coleslaw and baked beans were also decent, though you get to choose either rice or fries as your choice of carbs. If you prefer a richer flavour, go for their Black Pepper sauce instead.⁣ ⁣ Considering that it's in a kopitiam setting, don't expect guanciale or pancetta in this locally inspired Pork Lard & Bacon Carbonara. That being said, the copious portion of crispy lard cubes and bacon did well in elevating the flavours of the cream sauce. The poached egg also adds that extra gooeyness to the noodles. My only gripe was that it's missing a slight touch of black pepper that would have made it less one-dimensional in the flavour department. Aside from that, it's an indulgent treat perfect for carb lovers!⁣ .⁣ :round_pushpin: Address: Maddox Canteen Bar, 3752 Bukit Merah Central, Maddox Canteen, Singapore 159848⁣"
Eightisfy Western,"Superb fusion bacon and pork lard carbonara with a runny, jiggly egg on top. Generous portion size and value for money. I liked the ambience of the place and hope to come back and try other menu items like the fish and chips. Compliments to the chef!"
Rasa Sayang Western Food,"Location - Accessible but requires a short walk from the bus stop.  Ambience - nestled in a coffee shop, new and clean place.  Prices - value for money!  Taste great! Chicken cutlet doesn’t taste greasy although fried. Chicken chop is grilled well, juicy and tender!  Although there are many customers, the speed of orders fulfilment is applaudable, because of the good processes the uncles and aunties have."
Rasa Sayang Western Food,My son enjoyed his meal. I loved my chicken chop plate! We all took different dishes and they were all very delicious. No wonder Rasa Sayang has been around for decades!
Rasa Sayang Western Food,"Pork Chop for $8 was such one big meal for lunch. The meat,the bean,potato fries,they all were delicious. I just don't like pickel vegetable with mayonnaise. It didn't fit into my taste unfortunately"
Rasa Sayang Western Food,"Coffee shop environment but the food is good!  Chicken chop - good flavor, has some smokey grill taste. Fries not bad  Chicken cutlet - large size! crispy and meat is ok not too dry. But when eaten together with the other 2 with mushroom sauce, feels dry.  Ribeye steak - stall did medium rare properly, nice! Does will with the mushroom sauce too.  Overall good, will visit again!"
Rasa Sayang Western Food,"Amazing experience. I feel like my tongue doesnt want to taste other food after feeling the tenderness and juiciness of the steak. 100% recommend their chicken chop pasta. AND THE GOD DAMN CHEESE FRIES THEY ARE SO GOOD GO TRY THEM NOW THEY ARE WORTH EVERY CENT YOU SPENT, EVERY BITE BRINGS YOU TO A WHOLE OTHER LEVEL AND EVERY BITE YOU FEEL LIKE YOU ARE LEVITATING AS IT TASTE LIKE HEAVEN RAHHHHHHHHHH PS the people are friendly and provide great service"
Gogiyo,"Food was generally okay. The fried chicken was very crispy and tender, tasted quite well with the mentaiko sauce and the egg. The rice was, however, hard and lumpy. Had a difficult time mixing the rice and the ingredients together with the disposable utensils. My jaw also felt quite sore after eating. Ramyun tasted average, like every other korean eatery. The service staff was quite nice."
Gogiyo,"Came here to eat with friends after reading the reviews on social media. We ordered a stew and a bbq set but the portion does not seems to be enough for 5 pax. My friends and I felt that the food was not up to hype as well. Positive thing was, if you are still hungry, there are other stalls to try out as it is located at a food court. And afraid that I could not get a table, the staff actually helped to reserve a table for me. Appreciate their help with it."
Gogiyo,"We have tasted various locations. We enjoyed The GoYiYo(Toa Payoh), value for money. Most essential of all,, this outlet is extremely delicious amongst all the Korean BBQ. Ample parking and good for family gathering. Must visit and taste. Eric Lee"
Gogiyo,This is the 2nd time that we went back to this outlet cause the food was good and the service was good. The tobboki didn't taste plastic or instant at all which is pretty good. Their rice bowls are surprisingly good too. Worth the visit if you are nearby for quick korean food fix!
Gogiyo,"Service provided by staff Zhiying exceeded expectation. Even though he was short handed and busy, he was jovial and polite. His smile lights up the whole food court. It was an awesome experience. Meat is well marinated and portion is generous. Value for money. Will definitely come back. Food court even has a great variety of beer. Perfect match for Korean bbq.  Tony Chua 8939 0333"
Two Bake Boys Cafe,"Cake was delicious yet not so sweet! The crepe layering increases the depth of the flavour, as it's not your usual cream-based cake. However, would be better if the price could be lower as a single thin slice of the lotus biscoff cake cost $8.90."
Two Bake Boys Cafe,"From friends' recommendations, I ordered the Thai Green Milk Tea Crepe for brother's birthday and we love it! Can taste green milk tea from both cake and sauce, not too strong and tasted just nice. Best thing is it is not sweet yet still tasted so delicious, can totally feel the love and hardwork when baking this cake. Delivery was on time despite heavy downpour and appreciate the delivery updates when I enquired via Whatsapp. Will definitely order again and recommend to friends. Keep up the good job Twobakeboys:flexed_biceps:"
Two Bake Boys Cafe,Ordered Tiramisu cake 2 days before birthday and was able to collect cake on time. Was given some packed chocolate sauce for the cake as staff said cake it’s not too sweet (which is good). chocolate sauce is packed separately to drizzle on cake  in case some guests may prefer sweeter taste. We like the cake and will order again. Service good and prompt respond when ordering via what’s apps.:thumbs_up::thumbs_up::thumbs_up:
Two Bake Boys Cafe,Had their blueberry cheese muffin to go. It's good! Soft muffin with cheese filling. The staff was kind enough to entertain my order even though he's in the midst of closing.
Two Bake Boys Cafe,"Ordering was easy, the service offers via WhatsApp was quick and made my last minute order stress free! Beautiful cake and presented beautifully. Daughter was thrilled As she wanted a crêpe cake for her birthday, but she did not expect such a pretty cake with rainbow icing ."
Ms Maria And Mr Singh,"Actually, I had assumed Ms. Maria and Mr. Singh is a humble Indian restaurant whenever I passed by it, until a few days ago, I received an email announcing set menus at this place and it out an emphasis that it is a Mexican and Indian fusion. Wow, that sounds very interesting since I have never heard of such fusion, and I actually like both cuisines (though I prefer contemporary Indian cuisine over old school one). I decide to just take the plunge and try out the food here.  The food here is so good, tending more towards contemporary Indian cuisine with bits of Mexican flair and sauces. The full-bodied taste of the food is unique and simulating.  The decor is an unconventional mix of the grandeur + florid designs of Indian architecture and the sunny, colourful, free-spirited embodiment of Mexican culture. Intricate tiles, Taj Mahal inspired entrance, bar counter with colour lights, windows of different bright colours, straw lamps, long stretch of chiffon floral cloth and neon lights, all these actually work well together to radiate that posh yet fun feel, with a cultural vibe.  The service is excellent, they are so friendly, efficient and such great conversationists. Totally enjoy myself in such great company.  Papdi Chaat is a great beginning since lots of harmonised flavours are showcased in this nifty creation. The yoghurt sphere explodes in the mouth to reveal creamy, tangy goodness, perked by the subtle touches of Indian spices. Worth a try.  My favourite got to be Ceviche Cold Curry Scallop. Served in a cold claypot, the fresh, plump, briny sweet raw scallops taste sublime when paired with the avocado, paper thin cucumber and the special light milky sauce peppered with Mexican goodness.  I never think that scallops can go well with curry because the strong spices of curry will usually overwhelms the subtle sweetness of the scallops. But this Ceviche Cold Curry Scallop totally overturns this assumption by going light on the creamy spices feel of Indian curry and incorporating the sharp, clear spiciness of Mexican cuisine instead.  And it works wonderfully. The nuanced flavours of the scallops can actually come through the spiciness of the sauce. I love this.  Taco Pork Vindaloo is served with the Mexican sauces of salsa martajada, salsa diabla and salsa taquera. All the sauces really tease the palates, elevating the rich taste of the juicy pulled pork. Five ways to enjoy this dish (by itself, with lime, and with the 3 kinds of sauces) and I love it.  Chicken Tikka Masala is more Indian than Mexican, featuring succulent chicken coated with rich, creamy curry that holds lots of goodness of the spices. I wipe the plate clean of the curry with the prata and nice fluffy bread with crispy surface. Since the curry is very strong in flavour, eating this with the carbs actually balance the flavour.  The Churros is nice, but no exactly the best I have since I prefer those with souffle interior and crispy coat.  However, it is delicious when paired with the Sticky Rice Ice-cream that imparts the moisture to the churros and soften its exterior. I also like the light earthy flavour of the ice-cream.  Thoughts: So fun and good that I want to come again and again."
Ms Maria And Mr Singh,"This was a fantastic experience. My partner and I had the tasting menu and every dish served to us was delicious. As we sat at the bar, the bartenders took the time to explain all the dishes to us, and even the history of the dishes!  Portion-wise, it was just nice. It was filling but we didn't feel stuffed - a perfect balance. We thoroughly enjoyed the food and ambience at the restaurant."
Ms Maria And Mr Singh,"We enjoyed our lunch with margaritas here. Recommend : fish main dish, the chips with guac and tacos. The combo of Indian and Mexican is palatable and appetizing with the bold flavors."
Ms Maria And Mr Singh,"Was a bit worried when I saw some negative reviews here. I booked the place 2 months in advance so there is a lot of anticipation.  The staff were helpful in giving recommendations. We had the okra fries and fish tacos to start. The okra fries were full of flavor and fried really well. Really enjoyable starter! The fish tacos were interesting but honestly is a dish we probably can do without in our meal. Only because we also ordered the fish tamal, which is also local barramundi. The sauce was really addictive. It is not too spicy, a little tangy and flavor is not too overpowering. That's a great balance! Our favourite had to be the surf biryani and crab curry. Very impressed by the quality of the seafood in these dishes and the balance of the flavours. Cocktails were also good - we had the banana old fashion and margarita. Both has an interesting spin to the classic drink.  Water is $3 free flow as other reviews mentioned. You're gonna need that though given the spices used in the dishes!  Overall, a great experience. Food, service and atmosphere did not disappoint. Casual and enjoyable evening, would recommend!"
Ms Maria And Mr Singh,"Tried the prefix set menu. The food was average, some of the dishes were underwhelming. Did enjoy the seafood briyani. Our dining experience was made less than pleasant by the drunken, loud and pottty-mouthed diners at the next table!"
Western Barbecue,"I don’t remember the chicken chop to be so “under-charred” lol. Though still nice and tender , I think the fried chicken chop fair better. Also I prefer the usual fried burger bun western food always give than the one they have here. More like cake texture. I always end up not eating / bring home as breakfast."
Western Barbecue,"Hidden gem in the hawker center. Their chicken chop is really old school in taste, the sauce is more flavorful nostalgia tomato with garlic sauce. Chicken cook to charred hence meat is still juicy and tender. Their side dishes served are also good (fries, coleslaw and soft bun). It’s a busy stall as well, need to queue for your order during busy time."
Western Barbecue,"I have tried most of the dishes on the menu and the meats are cooked well. There is a pleasant charred taste on the outside while the juiciness of the meat is retained. Most items come with French fries, coleslaw and a piece of bread. Overall, a good and value-for-money Western meal in a hawker centre environment."
Western Barbecue,"It had been some times since i last ate their pork chop. It still as delicious as before, especially with the garlic sauce and the pork chop is really tender. :face_savoring_food:"
Western Barbecue,"Beef Steak (SGD $11) @ Western Barbeque. . Since 1974, this stall has been reowned for their hearty Western fare, served with a house secret garlic sauce that is equal parts sweet savoury spicy in taste, with a piquant note. Makes everything addictive. . The beef sirloin was done till medium, with a tender moist chew to texture, and natural meaty savoury salty flavour, picking up the gravy well. . I like that the crunchy chilled coleslaw is light on mayonnaise, so you get the bright natural vegetal sweet flavour of the vegetables (cabbage, carrot). The thick English crinkle chips are fluffy with starchy salty flavour. . The old-school cream bun is pillow soft, rather like a cake, with a thin layer of cream within. Has bready milky sweet flavour; works as a dessert. . . . Chicken Chop (SGD $6.50) @ Western Barbeque. . What makes this great is the marinade rub on the chicken. . They serve a traditional cut of chicken chop, with bone-in, a rare sight these days. The chicken is thick, tender, and juicy with a light chew, carrying meaty savoury salty sweet smoky flavour. . Completed with a fresh crunchy coleslaw with vegetal sweet notes, crisp crinkle potato chips with starchy salty sweet flavour, and a soft old-school cream bun with bready milky sweet notes."
Ye Lai Xiang Tasty Barbecue,"Known of this western food stall within Maxwell food centre, read up on an online article that they were previously from Margret drive food centre, this stall is well known for their generous portion of western food. Reached there around noon on the weekday and was greeted by the long queue. Most of it were takeaway orders. They offered they standard hawker western food fare like chicken cutlet, fish and chips etc.  I ordered the chicken chop which was SGD$9.50, slightly higher than elsewhere but justified by the portion. Waited awhile before my food was ready. The chicken chop comes with the side of fries, bun and coleslaw if you didnt wanted baked bean, The chicken chop was nicely grilled, and drenched with the gravy which was slightly tangy and sweet.  Overall, enjoyed the food. Would love to try their chicken cutlet the next time round as i noticed many people ordered that."
Ye Lai Xiang Tasty Barbecue,Chicken Cutlet. Hainanese Style western food that only operates during meal times on weekdays. Their popular items are their cutlet with its special sauce though I would say I am not a big fan of their mixed vegetables.
Ye Lai Xiang Tasty Barbecue,Large generous portion of chicken chop. Taste great and reminds me of the old style western food that we all love. Stall is also easy to find (facing outside towards Maxwell Road) and near the center. Worth a try!
Ye Lai Xiang Tasty Barbecue,"Finally got to try the Western food after so long. Went on a Friday evening and there was a queue when we reached. Auntie taking order was friendly and took orders in advance to cut down the waiting time. After 30 mins of waiting, we got our chicken chop and chicken cutlet. For $10 a plate, the portion is really big and value for money. For someone who does not like to queue, the food was worth the wait and did not disappoint me."
Ye Lai Xiang Tasty Barbecue,"Well I think the stall lives up to its name, its pretty tasty and well portioned. Might be abit more expensive than the rest if the hawker stalls but I think its worth it. Was there for lunch, long Q but service was quick"
Geylang Lor 29 Hokkien Mee,"I have eaten a few times before Covid. It was a respectable plate of fried Hokkien mee and what I remembered vividly was that the portion was not very big. Fast forward a few years and after having savoured the same dishes from various places, I still think this really quite good.  It has a very prominent wok hei and charcoal aroma - obviously so as it is charcoal fried. The noodle is so smooth and tender that makes eating very easy. Instead of doing two plates of $8, I went for the $15 portion for sharing. I am quite surprised it has five crunchy jumbo-sized prawns. It may appear expensive for a hawker dish, but honestly it’s a lot of hard work and a piece of flavourful art after decades of working on it day in and day out."
Geylang Lor 29 Hokkien Mee,"The best Hokkien mee I’ve eaten. The Smokey taste from the charcoal, to the huge prawns.  They close very early. Like before 5pm. So make sure to go early if you wanna try it."
Geylang Lor 29 Hokkien Mee,"Been wanting to try this very long but havent been around this area for a long time. Finally had the chance to since I was nearby decided to drop by and try. Arrived around 4pm and guess I was the 1st customer. I ordered and he didn't immediately prepare but I waited quite a while for it. During the wait I could see big fire so I guessed he was in the midst of cooking something already. While waiting could also see more and more people coming to order the noodles. I didn't wait long before I was called to collect and pay for the noodles. Firstly when I saw the plate of noodles I was quite disappointed with the portion. For a price of $8 for the smallest plate, it was a bit too steep for that size, I wished it was slightly bigger. In terms of taste, definitely one of the better prawn noodles I have eaten. This is not my kind of prawn noodles because I generally prefer the thick beehoon and wet kind, while this is the thin beehoon and more dry kind, it was still acceptable for me. The chili was one of the highlights of the dish as I thought it was also pretty well made. 4 prawns was quite decent for a plate, but definitely won't visit again because it's too expensive. There's better and cheaper ones around."
Geylang Lor 29 Hokkien Mee,"Not worth it in my opinion. I'm at 2.5 stars as I feel that this isn't a 3 star. Firstly, the smallest plate is $8 for this amount of portion and it is a HUGE rip off. I finished my plate in 13 bites which didn't make me full. Secondly, I really don't get all the hype. Yes sure they used chives and had the crispy lard which was quite different than the typical Hokkien Mees I eat but the taste of the noodles and sauce didn't complement well in my opinion. The prawn scent is very strong and chilli tasted decent which was a plus point. The taste of the noodles were not to my liking even with a lime. This dish is a real miss for me and I have eaten many hokkien mee better than this. Overated"
Geylang Lor 29 Hokkien Mee,"If you arrive when they finished serving up a batch you have to queue 15+ minutes while the next batch is prepped. A lot of time is spent tending the charcoal flames. End result is a smoky charcoal plate of fried hokkien mee, one of the best in town. Picture is the $10 option with generous portion of prawns firm to the bite. A relative runs a branch on East Coast Road that also sells oyster omelettes."
Geylang Lor 29 Hokkien Mee,"This charcoal-fried Hokkien Mee is a delightful explosion of flavours and textures. The dish is rich in moisture and cooked to perfection, infusing every bite with a satisfying wok hei essence. The prawns are juicy and fresh, adding a delightful crunch to each mouthful. Although the dish is prepared in large batches, it maintains its consistency and delectable taste. The wait for a freshly made batch can be a tad long, but trust me when I say that it's worth the wait."
Geylang Lor 29 Hokkien Mee,"I had Hokkien mee two days in a row. Today is the second day, and this was very impressive. I loved how it wasn’t too wet or dry, chilli was good thought a little too spicy for me. The blend of ingredients contributed to the overall perfect balance of the dish! I enjoyed the Beatty road Hokkien mee yesterday, and today, I really enjoyed this charcoal fried Hokkien mee. Will be back for more!"
Geylang Lor 29 Hokkien Mee,"First time trying this stall and I really like the Hokkien mee! It's rather pricey at $6 for the smallest portion, but considering that it is charcoal fried (some wok hei taste) and there are a number of sotong and prawns, I think it is worth the price. They cook by batches so you may need to wait for some time if your order requires a new pan of mee to be cooked. Or you could be lucky and score a plate within 10 minutes :grinning_squinting_face:"
Geylang Lor 29 Hokkien Mee,The hokkien mee with the chilli will be worthy. Open air concept. Chilli is hot but weather is hotter.
Geylang Lor 29 Hokkien Mee,"Worst dining experience. Strongly not recommended. When i was paying for the hokkien mee, was promised v fast and only need to wait 10mins. In totality i waited 30mins and its not because theres alot of ppl in the queue thats why the long wait ( if thats so im fine). But instead he will forget about those that have paid and are waiting for the food and give them out to ppl who joined the queue later on. Invest in a queue system for god’s sake"
Geylang Lor 29 Hokkien Mee,"The saviour of this dish is the combination of fragrant sambal chilli and umami-infused prawn broth with the noodles. The ingredients used are relatively fresh, though my noodles were a little over cooked and soft. It is still delicious for non-fussy eaters. Get the $6.50 portion if you are hungry, as the $4.60 option is a little small."
Geylang Lor 29 Hokkien Mee,"Tldr: For the price of $6.50(medium), it is not cheap hawker food. It does its job of being a fried prawn noodle, though tons of room to improve on.  Taste wise, it lacks any form of lard or prawn taste. It taste rather bland and watery, perhaps due to abit too muay beansprouts. It has a slight charred taste here and there which I appreciate, but other than that, the taste has nothing to rave about.  Noodle is okay. A standard stir fry noodle/beehoon mix, although too much liquid in the pan when frying I suppose, as some turns out a tad too soft as compared to a truly 'fried' noodle texture.  Quantity is absolutely too little. 3 prawns is acceptable but the serving itself is not enough for an adult male.  The one nice thing going for them is the chilli which adds flavor to the noodle. It really does save the noodle quite a bit.  Probably wont return again for the price, quantity and taste - unless I just want to satisfy the fried prawn mee craving."
Geylang Lor 29 Hokkien Mee,"Standard cannot compare to when they were operating at Geylang , furthermore was not hot and prawn not fresh. Previous two times brought from them during peak period , the noodle was hot. The very last time I brought from them was during off peak period , noodle was not really hot."
Geylang Lor 29 Hokkien Mee,$4.50 for fried hokkien mee (small) and $6.50 for next size. Standard price but small serving on small plate. Should have an increment of $1. Taste wise still lacking in the wok hey. Wet version with a tad much bean sprouts and 2 x  prawns. No sotong nor the fried park lard. Over cooked due to large cooking in large serving and not easy to control the heat and time. Lack of taste and standard for a good hokkien mee. Overall it's nothing to shout about and unlikely for me to  revisit.
Geylang Lor 29 Hokkien Mee,"taste is okay la but i never eaten hokkien mee add so many egg shells extra into my noodles before. not even joking, today i eat, every 3 mouthful will have a HUGE piece of eggshell, felt like never ending. just when you think you got rid of all of the eggshells and can enjoy your meal, bham another surprise. not pleasant at all."
Geylang Lor 29 Hokkien Mee,"Avg About 3.5 stars. Texture: Wet and soggy version Combi: yellow noodles + thick white bee Hoon.  Nothing super special, consider pricey. Came on weekday mid noon, thus no queue. $6 version has got 3 prawns. Taste wise, just something is missing. Chilli is not sambal version, kinda watery.  Carrot cake was not bad. $6 with 3 prawns too. Again, there’s no matching chilli to go with."
Geylang Lor 29 Hokkien Mee,"Hadn't been here since the founder passed away late 2022. It's also hard to find parking in the evening and they tend to close early by 8pm. The hkm is especially salty tdy, not much work hei and prawn umami not as evident as before. As for the orh lua, also tended to be saltier but the oysters are plump and juicy. Overall can only say standard has dropped."
Geylang Lor 29 Hokkien Mee,"Fried Oyster Omelette (SGD $6) @ Geylang Lor 29 Hokkien Mee. . Their rendition is delicious, with equal bits of potato starch and egg, crisp chewy fluffy in texture with lovely smoky eggy savoury sweet flavour. . The oysters are medium and juicy, lending a briny salty sweet note, while crisp parsley bursts with vegetal herbal sweet flavour. . The lime infused chili has a mild sour spicy kick, not overwhelming."
Geylang Lor 29 Hokkien Mee,"My honest review..  The ingredients are the reason why the price is at higher side..  The prawn and squids are legit good..  However, the broth used for frying hokkien noodle was plain taste.. the colour is there, but the taste and fragrance still not there yet..  Sambal good"
